Wiek;Płeć;5 km Czas;Czas
50.0;M;1485.0;6471.0
57.0;M;1490.0;6472.0
42.0;M;1462.0;6473.0
42.0;M;1506.0;6473.0
31.0;M;1563.0;6474.0
49.0;M;1503.0;6475.0
35.0;M;1429.0;6475.0
21.0;K;1529.0;6476.0
39.0;M;1568.0;6476.0
34.0;M;1494.0;6477.0
36.0;M;1498.0;6477.0
27.0;M;1544.0;6477.0
43.0;K;1453.0;6477.0
39.0;M;1455.0;6478.0
32.0;M;1473.0;6478.0
54.0;M;1530.0;6479.0
44.0;M;1339.0;6479.0
32.0;K;1480.0;6480.0
47.0;M;1538.0;6482.0
23.0;M;1485.0;6482.0
37.0;M;1339.0;6482.0
42.0;M;1466.0;6483.0
28.0;M;1560.0;6483.0
24.0;M;1448.0;6484.0
41.0;M;1563.0;6484.0
34.0;M;1396.0;6485.0
30.0;M;1530.0;6486.0
27.0;M;1562.0;6486.0
34.0;M;1559.0;6487.0
27.0;M;1542.0;6487.0
46.0;M;1510.0;6487.0
43.0;M;1487.0;6487.0
38.0;M;1634.0;6487.0
20.0;M;1467.0;6488.0
46.0;M;1495.0;6488.0
42.0;M;1461.0;6488.0
27.0;M;1510.0;6488.0
43.0;M;1481.0;6488.0
34.0;K;1572.0;6489.0
51.0;M;1393.0;6489.0
36.0;M;1381.0;6489.0
36.0;M;1510.0;6490.0
40.0;K;1563.0;6490.0
31.0;K;1525.0;6490.0
45.0;M;1478.0;6490.0
22.0;M;1536.0;6491.0
36.0;M;1541.0;6491.0
36.0;M;1488.0;6491.0
52.0;M;1543.0;6491.0
42.0;M;1477.0;6491.0
59.0;M;1468.0;6491.0
45.0;M;1336.0;6492.0
41.0;M;1535.0;6492.0
45.0;M;1564.0;6492.0
33.0;M;1584.0;6492.0
30.0;M;1511.0;6493.0
38.0;M;1502.0;6493.0
44.0;M;1373.0;6493.0
27.0;M;1514.0;6494.0
36.0;M;1388.0;6494.0
50.0;M;1515.0;6494.0
;M;2072.0;6494.0
50.0;M;1540.0;6494.0
31.0;M;1515.0;6495.0
43.0;M;1471.0;6495.0
40.0;M;1533.0;6495.0
44.0;M;1503.0;6496.0
51.0;M;1461.0;6497.0
22.0;M;1508.0;6498.0
52.0;M;1560.0;6498.0
42.0;M;1639.0;6499.0
40.0;M;1563.0;6499.0
34.0;M;1432.0;6499.0
27.0;K;1560.0;6499.0
28.0;M;1515.0;6499.0
28.0;K;1536.0;6499.0
34.0;M;1568.0;6500.0
30.0;M;1555.0;6500.0
25.0;M;1551.0;6500.0
24.0;K;1471.0;6500.0
39.0;M;1511.0;6501.0
47.0;M;1484.0;6501.0
33.0;M;1548.0;6501.0
44.0;M;1501.0;6502.0
37.0;M;1519.0;6502.0
42.0;M;1430.0;6502.0
47.0;M;1569.0;6502.0
25.0;M;1580.0;6503.0
37.0;M;1466.0;6503.0
41.0;M;1525.0;6503.0
45.0;M;1506.0;6503.0
31.0;M;1571.0;6503.0
47.0;K;1526.0;6504.0
32.0;K;1462.0;6504.0
46.0;M;1420.0;6505.0
22.0;M;1530.0;6505.0
37.0;M;1491.0;6505.0
34.0;M;1612.0;6505.0
29.0;M;1544.0;6505.0
51.0;M;1543.0;6506.0
29.0;M;1519.0;6507.0
44.0;K;1524.0;6507.0
27.0;M;1609.0;6507.0
20.0;M;1562.0;6508.0
32.0;M;1524.0;6508.0
;M;1527.0;6509.0
47.0;M;1509.0;6509.0
46.0;M;1552.0;6509.0
47.0;M;1549.0;6509.0
30.0;K;1500.0;6510.0
21.0;M;1481.0;6510.0
36.0;M;1558.0;6511.0
25.0;M;1531.0;6511.0
43.0;M;1541.0;6512.0
42.0;M;1527.0;6512.0
33.0;M;1486.0;6513.0
37.0;M;1509.0;6513.0
25.0;M;1492.0;6513.0
58.0;M;1519.0;6513.0
29.0;M;1546.0;6514.0
29.0;M;1465.0;6514.0
38.0;M;1582.0;6514.0
46.0;M;1542.0;6514.0
22.0;M;1484.0;6514.0
39.0;M;;6514.0
23.0;M;1403.0;6514.0
43.0;M;1485.0;6515.0
40.0;M;1560.0;6515.0
29.0;M;1488.0;6515.0
49.0;M;1451.0;6515.0
48.0;M;1530.0;6515.0
49.0;M;1506.0;6516.0
39.0;M;1503.0;6517.0
45.0;K;1514.0;6518.0
28.0;M;1508.0;6518.0
26.0;M;1562.0;6518.0
50.0;M;1544.0;6520.0
22.0;M;1483.0;6520.0
37.0;M;1497.0;6520.0
38.0;M;1557.0;6521.0
31.0;M;1574.0;6522.0
32.0;M;1576.0;6522.0
24.0;M;1512.0;6522.0
43.0;M;1520.0;6523.0
32.0;M;1572.0;6524.0
49.0;M;1458.0;6524.0
25.0;K;1526.0;6524.0
39.0;M;1434.0;6524.0
53.0;M;1511.0;6525.0
26.0;M;1404.0;6525.0
47.0;K;1484.0;6526.0
52.0;M;1532.0;6526.0
34.0;K;1544.0;6527.0
39.0;M;1470.0;6527.0
37.0;M;1530.0;6527.0
49.0;M;1488.0;6527.0
24.0;M;1459.0;6528.0
45.0;M;1395.0;6528.0
39.0;M;1588.0;6528.0
37.0;M;1507.0;6529.0
33.0;K;1519.0;6529.0
41.0;M;1524.0;6529.0
35.0;M;1574.0;6530.0
35.0;K;1564.0;6530.0
37.0;M;1529.0;6530.0
32.0;M;1503.0;6531.0
41.0;K;1533.0;6531.0
52.0;M;1486.0;6531.0
29.0;M;1540.0;6531.0
30.0;M;1595.0;6531.0
38.0;K;1617.0;6532.0
31.0;M;1506.0;6532.0
30.0;M;1598.0;6532.0
44.0;M;1391.0;6533.0
38.0;M;1435.0;6533.0
;M;1559.0;6533.0
45.0;M;1528.0;6533.0
44.0;M;1444.0;6533.0
29.0;M;1519.0;6534.0
27.0;M;1518.0;6534.0
48.0;M;1485.0;6535.0
20.0;M;1472.0;6535.0
44.0;M;1581.0;6536.0
48.0;K;1626.0;6536.0
36.0;M;1554.0;6536.0
45.0;M;1488.0;6536.0
22.0;M;1565.0;6536.0
40.0;M;1544.0;6537.0
57.0;M;1441.0;6537.0
42.0;M;1485.0;6537.0
28.0;M;1581.0;6537.0
32.0;M;1530.0;6538.0
47.0;M;1527.0;6538.0
48.0;K;1530.0;6538.0
38.0;K;1513.0;6538.0
34.0;M;1528.0;6539.0
34.0;M;1539.0;6539.0
31.0;M;1390.0;6539.0
20.0;M;1545.0;6540.0
47.0;M;1523.0;6540.0
37.0;K;1492.0;6540.0
48.0;M;1522.0;6540.0
43.0;M;1507.0;6540.0
36.0;M;1532.0;6540.0
33.0;K;1550.0;6541.0
52.0;M;1537.0;6541.0
45.0;M;1516.0;6542.0
22.0;M;1473.0;6542.0
54.0;M;1517.0;6543.0
32.0;M;1414.0;6543.0
50.0;M;1543.0;6543.0
30.0;K;1562.0;6543.0
37.0;M;1462.0;6543.0
52.0;M;1601.0;6543.0
50.0;M;1443.0;6544.0
26.0;K;1531.0;6544.0
40.0;K;1588.0;6544.0
39.0;M;1532.0;6544.0
55.0;M;1529.0;6544.0
45.0;M;1508.0;6545.0
42.0;M;1529.0;6545.0
44.0;M;1541.0;6545.0
21.0;K;1547.0;6545.0
51.0;M;1555.0;6546.0
32.0;M;1530.0;6547.0
38.0;M;1592.0;6548.0
31.0;K;1556.0;6548.0
45.0;M;1589.0;6548.0
45.0;M;1538.0;6548.0
25.0;K;1568.0;6548.0
35.0;K;1494.0;6548.0
43.0;M;1533.0;6549.0
38.0;M;1533.0;6549.0
43.0;M;1485.0;6550.0
45.0;M;1480.0;6550.0
45.0;M;1534.0;6551.0
38.0;K;1500.0;6551.0
30.0;M;1485.0;6551.0
;M;1541.0;6551.0
21.0;M;1628.0;6552.0
43.0;M;1455.0;6552.0
28.0;M;1471.0;6552.0
29.0;K;1551.0;6552.0
46.0;M;1488.0;6552.0
48.0;M;1534.0;6552.0
42.0;M;1666.0;6553.0
44.0;K;1473.0;6553.0
46.0;K;1535.0;6554.0
37.0;M;1513.0;6554.0
50.0;M;1520.0;6554.0
50.0;M;1487.0;6554.0
32.0;M;1607.0;6555.0
26.0;M;1535.0;6555.0
30.0;M;1522.0;6555.0
24.0;M;1507.0;6555.0
42.0;M;1435.0;6556.0
;M;1564.0;6556.0
27.0;M;1557.0;6556.0
50.0;M;1579.0;6556.0
46.0;M;1398.0;6556.0
29.0;M;1529.0;6557.0
33.0;K;1506.0;6557.0
26.0;M;1558.0;6557.0
54.0;K;1438.0;6557.0
38.0;K;1555.0;6557.0
49.0;M;1508.0;6558.0
31.0;M;1421.0;6558.0
43.0;K;1556.0;6558.0
31.0;M;1601.0;6559.0
43.0;M;1548.0;6559.0
45.0;K;1499.0;6559.0
48.0;M;1532.0;6561.0
49.0;M;1466.0;6562.0
44.0;M;1537.0;6562.0
39.0;M;1528.0;6562.0
26.0;M;1565.0;6563.0
43.0;M;1406.0;6563.0
44.0;M;1556.0;6563.0
40.0;M;1531.0;6564.0
33.0;K;1552.0;6565.0
47.0;M;1574.0;6565.0
36.0;M;1509.0;6565.0
;M;1544.0;6565.0
51.0;M;1500.0;6566.0
25.0;K;1538.0;6566.0
41.0;K;1502.0;6567.0
30.0;M;1496.0;6567.0
37.0;M;1518.0;6568.0
30.0;M;1483.0;6568.0
43.0;M;1588.0;6568.0
26.0;M;1515.0;6569.0
50.0;M;1442.0;6569.0
22.0;M;1567.0;6569.0
26.0;K;1532.0;6569.0
51.0;K;1591.0;6570.0
46.0;M;1482.0;6571.0
28.0;M;1561.0;6571.0
28.0;M;1523.0;6571.0
21.0;M;1609.0;6571.0
29.0;M;1386.0;6572.0
37.0;K;1609.0;6573.0
41.0;M;1474.0;6573.0
36.0;M;1556.0;6573.0
44.0;M;1582.0;6573.0
44.0;M;1502.0;6574.0
33.0;K;1609.0;6574.0
31.0;M;1471.0;6574.0
31.0;M;1536.0;6574.0
36.0;M;1445.0;6574.0
23.0;M;1484.0;6574.0
30.0;M;1524.0;6575.0
28.0;M;1543.0;6575.0
28.0;M;1642.0;6575.0
47.0;M;1563.0;6576.0
52.0;M;1567.0;6576.0
21.0;M;1593.0;6576.0
28.0;M;1502.0;6576.0
46.0;M;1534.0;6577.0
32.0;M;1478.0;6577.0
31.0;M;1375.0;6577.0
38.0;M;1544.0;6577.0
23.0;M;1535.0;6577.0
38.0;M;1540.0;6577.0
32.0;M;1525.0;6578.0
30.0;M;1531.0;6578.0
42.0;M;1493.0;6579.0
25.0;M;1590.0;6579.0
42.0;M;1536.0;6579.0
45.0;K;1422.0;6579.0
35.0;M;1541.0;6579.0
39.0;M;1534.0;6580.0
30.0;M;1479.0;6580.0
39.0;M;1405.0;6580.0
29.0;M;1567.0;6580.0
38.0;K;1565.0;6580.0
28.0;M;1572.0;6580.0
36.0;M;1422.0;6580.0
44.0;K;1496.0;6581.0
37.0;M;;6581.0
51.0;M;1605.0;6581.0
45.0;M;1518.0;6582.0
27.0;K;1433.0;6582.0
34.0;M;1464.0;6582.0
46.0;M;1518.0;6582.0
59.0;M;1543.0;6583.0
31.0;M;1536.0;6583.0
31.0;K;1546.0;6583.0
49.0;M;1507.0;6583.0
27.0;M;1546.0;6583.0
45.0;M;1529.0;6584.0
38.0;M;1402.0;6584.0
46.0;K;1570.0;6584.0
27.0;M;1552.0;6584.0
31.0;K;1589.0;6584.0
30.0;M;1477.0;6585.0
33.0;M;1522.0;6586.0
42.0;M;1535.0;6586.0
38.0;M;1512.0;6586.0
50.0;M;1550.0;6587.0
33.0;M;1535.0;6587.0
38.0;K;1574.0;6587.0
41.0;K;1512.0;6588.0
40.0;M;1568.0;6588.0
24.0;K;1544.0;6588.0
33.0;M;1407.0;6588.0
32.0;K;1512.0;6588.0
64.0;M;1625.0;6588.0
49.0;M;1477.0;6588.0
38.0;M;1544.0;6588.0
65.0;M;1582.0;6589.0
27.0;M;1485.0;6589.0
40.0;M;1485.0;6589.0
45.0;K;1522.0;6589.0
28.0;M;1624.0;6589.0
44.0;M;1454.0;6590.0
37.0;M;1651.0;6590.0
44.0;K;1568.0;6590.0
39.0;M;1475.0;6590.0
52.0;M;1465.0;6590.0
44.0;M;1507.0;6591.0
45.0;K;1564.0;6591.0
24.0;M;1645.0;6591.0
62.0;M;1564.0;6591.0
44.0;M;1403.0;6591.0
22.0;M;1672.0;6592.0
27.0;M;1627.0;6592.0
45.0;M;1600.0;6593.0
35.0;M;1466.0;6593.0
29.0;M;1496.0;6593.0
38.0;K;1621.0;6594.0
51.0;M;1515.0;6594.0
40.0;M;1490.0;6594.0
44.0;M;1559.0;6594.0
35.0;M;1459.0;6595.0
21.0;M;1476.0;6595.0
29.0;M;1311.0;6595.0
46.0;K;1477.0;6595.0
56.0;M;1505.0;6596.0
21.0;M;1675.0;6596.0
38.0;M;1499.0;6596.0
39.0;M;1464.0;6596.0
38.0;K;1535.0;6597.0
39.0;M;1603.0;6597.0
43.0;M;1627.0;6598.0
37.0;K;1533.0;6598.0
42.0;M;1409.0;6598.0
35.0;M;1478.0;6598.0
35.0;M;1466.0;6598.0
36.0;K;1524.0;6598.0
25.0;M;1546.0;6599.0
38.0;M;1557.0;6600.0
48.0;M;1587.0;6601.0
38.0;M;1620.0;6602.0
64.0;M;1528.0;6602.0
41.0;M;1461.0;6602.0
40.0;M;1535.0;6602.0
40.0;M;1532.0;6604.0
54.0;M;1457.0;6604.0
43.0;M;1498.0;6604.0
50.0;M;1567.0;6605.0
31.0;M;1551.0;6605.0
35.0;M;1509.0;6605.0
25.0;M;1544.0;6605.0
42.0;M;1546.0;6605.0
49.0;M;1537.0;6606.0
22.0;K;1584.0;6606.0
45.0;K;1561.0;6607.0
41.0;M;1526.0;6607.0
32.0;M;1489.0;6607.0
47.0;M;1580.0;6607.0
24.0;M;1559.0;6608.0
36.0;M;1548.0;6608.0
25.0;M;1563.0;6608.0
38.0;M;1642.0;6608.0
33.0;M;1533.0;6608.0
48.0;M;1520.0;6609.0
31.0;K;1435.0;6609.0
31.0;K;1535.0;6610.0
27.0;M;1473.0;6610.0
44.0;K;1539.0;6610.0
23.0;M;1578.0;6611.0
20.0;M;1553.0;6612.0
35.0;M;1493.0;6612.0
67.0;M;1441.0;6612.0
49.0;M;1630.0;6613.0
42.0;M;1630.0;6614.0
31.0;K;1471.0;6614.0
43.0;M;1500.0;6614.0
40.0;M;1540.0;6614.0
43.0;M;1631.0;6615.0
34.0;M;1447.0;6615.0
30.0;M;1556.0;6615.0
31.0;K;1565.0;6615.0
;M;1643.0;6616.0
30.0;K;1548.0;6618.0
46.0;M;1554.0;6619.0
29.0;M;1716.0;6619.0
31.0;M;1584.0;6619.0
40.0;M;1548.0;6619.0
41.0;M;1443.0;6619.0
42.0;M;1588.0;6620.0
47.0;M;1562.0;6620.0
55.0;M;1527.0;6621.0
19.0;M;1468.0;6622.0
37.0;M;1593.0;6622.0
55.0;M;1509.0;6622.0
40.0;M;1531.0;6622.0
25.0;M;1633.0;6623.0
33.0;M;1526.0;6623.0
32.0;K;1531.0;6623.0
57.0;M;1411.0;6623.0
48.0;M;1425.0;6624.0
46.0;M;1551.0;6624.0
30.0;M;1643.0;6625.0
45.0;M;1589.0;6625.0
48.0;K;1595.0;6625.0
57.0;M;1579.0;6625.0
64.0;M;1510.0;6626.0
35.0;M;1526.0;6626.0
20.0;M;1560.0;6627.0
43.0;M;1633.0;6627.0
38.0;M;1584.0;6627.0
37.0;M;1660.0;6627.0
29.0;M;1620.0;6627.0
44.0;M;1509.0;6629.0
55.0;M;1462.0;6629.0
45.0;M;1585.0;6629.0
41.0;M;1569.0;6629.0
45.0;M;1493.0;6630.0
34.0;M;1501.0;6630.0
48.0;M;1537.0;6631.0
54.0;M;1530.0;6631.0
59.0;M;1478.0;6632.0
45.0;M;1460.0;6632.0
32.0;M;1457.0;6633.0
33.0;M;1556.0;6633.0
42.0;K;1536.0;6633.0
46.0;M;1580.0;6633.0
21.0;M;1480.0;6634.0
20.0;M;1596.0;6634.0
45.0;M;1658.0;6634.0
46.0;M;1598.0;6634.0
46.0;M;1564.0;6634.0
33.0;M;1583.0;6634.0
42.0;M;1463.0;6635.0
55.0;M;1523.0;6635.0
23.0;M;1516.0;6635.0
51.0;M;1452.0;6635.0
34.0;K;1581.0;6636.0
52.0;M;1483.0;6636.0
38.0;M;1516.0;6636.0
25.0;M;1494.0;6637.0
36.0;M;1532.0;6638.0
28.0;M;1553.0;6638.0
37.0;M;1561.0;6638.0
40.0;M;1507.0;6638.0
30.0;M;1574.0;6638.0
52.0;M;1566.0;6638.0
41.0;M;1520.0;6639.0
45.0;M;1529.0;6639.0
30.0;M;1577.0;6639.0
47.0;M;1584.0;6640.0
47.0;M;1415.0;6641.0
45.0;M;1488.0;6641.0
37.0;M;1560.0;6641.0
45.0;M;1414.0;6641.0
45.0;M;1507.0;6642.0
29.0;M;1609.0;6642.0
32.0;M;1598.0;6642.0
38.0;K;1654.0;6643.0
39.0;M;1531.0;6644.0
48.0;M;1482.0;6645.0
31.0;M;1432.0;6645.0
35.0;M;1607.0;6646.0
32.0;M;1562.0;6646.0
43.0;M;1579.0;6646.0
42.0;M;1534.0;6647.0
49.0;M;1646.0;6647.0
35.0;M;1569.0;6647.0
47.0;M;1632.0;6647.0
45.0;M;1573.0;6647.0
34.0;M;1576.0;6647.0
40.0;K;1549.0;6648.0
29.0;K;1533.0;6648.0
54.0;M;1594.0;6649.0
24.0;M;1563.0;6650.0
26.0;M;1441.0;6651.0
46.0;M;1463.0;6652.0
36.0;M;1496.0;6652.0
44.0;K;1571.0;6652.0
45.0;M;1571.0;6653.0
29.0;M;1565.0;6653.0
40.0;M;1609.0;6654.0
40.0;M;1582.0;6654.0
32.0;M;1538.0;6654.0
34.0;M;1604.0;6654.0
36.0;M;1598.0;6655.0
40.0;M;1571.0;6655.0
29.0;M;1500.0;6656.0
27.0;M;1577.0;6656.0
30.0;K;1573.0;6657.0
50.0;M;1587.0;6657.0
25.0;M;1588.0;6658.0
27.0;M;1474.0;6658.0
23.0;M;1590.0;6659.0
37.0;M;1540.0;6659.0
34.0;M;1576.0;6659.0
39.0;M;1529.0;6659.0
22.0;M;1416.0;6660.0
32.0;M;1503.0;6660.0
43.0;M;1588.0;6661.0
27.0;M;1470.0;6662.0
43.0;M;1529.0;6662.0
48.0;M;1573.0;6662.0
34.0;M;1447.0;6662.0
34.0;M;1571.0;6663.0
37.0;M;1603.0;6663.0
38.0;K;1567.0;6663.0
27.0;M;1564.0;6663.0
40.0;M;1623.0;6664.0
32.0;M;1591.0;6664.0
42.0;M;1542.0;6665.0
43.0;M;1559.0;6666.0
41.0;K;1663.0;6666.0
34.0;M;1662.0;6666.0
31.0;M;1585.0;6666.0
35.0;M;1595.0;6667.0
18.0;M;1643.0;6667.0
29.0;K;1551.0;6668.0
51.0;M;1488.0;6668.0
24.0;M;1499.0;6668.0
43.0;M;1545.0;6668.0
51.0;M;1472.0;6669.0
43.0;M;1599.0;6669.0
40.0;M;1588.0;6670.0
48.0;M;1587.0;6670.0
36.0;M;1603.0;6670.0
36.0;M;1545.0;6671.0
45.0;M;1543.0;6671.0
31.0;K;1523.0;6672.0
40.0;M;1422.0;6672.0
40.0;M;1544.0;6673.0
45.0;K;1640.0;6674.0
41.0;K;1536.0;6674.0
26.0;M;1512.0;6674.0
39.0;M;1596.0;6675.0
23.0;M;1551.0;6675.0
25.0;M;1549.0;6676.0
29.0;M;1571.0;6677.0
59.0;M;1527.0;6677.0
46.0;K;1660.0;6677.0
25.0;M;1649.0;6677.0
59.0;M;1571.0;6677.0
26.0;M;1548.0;6678.0
47.0;M;1631.0;6678.0
;M;1644.0;6678.0
44.0;M;1512.0;6679.0
26.0;K;1553.0;6679.0
50.0;M;1616.0;6679.0
32.0;M;1359.0;6679.0
35.0;M;1558.0;6680.0
37.0;M;1651.0;6680.0
43.0;M;1580.0;6680.0
39.0;M;1545.0;6681.0
27.0;M;1620.0;6681.0
33.0;M;1575.0;6682.0
37.0;M;1603.0;6682.0
32.0;M;1557.0;6682.0
;M;1540.0;6682.0
35.0;K;1543.0;6682.0
30.0;M;1586.0;6682.0
38.0;K;1658.0;6682.0
26.0;M;1578.0;6683.0
52.0;M;1598.0;6683.0
43.0;M;1595.0;6683.0
43.0;M;1401.0;6683.0
46.0;M;1580.0;6684.0
31.0;M;1287.0;6685.0
40.0;K;1526.0;6685.0
34.0;K;1626.0;6686.0
41.0;M;1639.0;6686.0
36.0;K;1629.0;6687.0
31.0;K;1571.0;6688.0
39.0;M;1527.0;6688.0
36.0;K;1532.0;6688.0
34.0;K;1555.0;6688.0
30.0;M;1518.0;6689.0
41.0;M;1605.0;6689.0
36.0;M;1556.0;6689.0
34.0;M;1521.0;6690.0
43.0;M;1603.0;6690.0
18.0;M;1486.0;6691.0
27.0;M;1651.0;6691.0
33.0;M;1493.0;6692.0
30.0;M;1663.0;6692.0
21.0;M;1599.0;6692.0
33.0;M;1654.0;6692.0
33.0;M;1573.0;6692.0
23.0;K;1588.0;6693.0
54.0;K;1562.0;6693.0
43.0;M;1551.0;6694.0
53.0;M;1275.0;6695.0
55.0;M;1498.0;6695.0
46.0;M;1496.0;6695.0
49.0;K;1580.0;6696.0
42.0;K;1683.0;6696.0
44.0;M;1561.0;6696.0
38.0;M;1512.0;6696.0
65.0;M;1506.0;6696.0
41.0;K;1504.0;6697.0
36.0;M;1656.0;6697.0
49.0;M;1545.0;6697.0
53.0;M;1497.0;6698.0
24.0;M;1574.0;6698.0
43.0;M;1546.0;6698.0
35.0;K;1542.0;6698.0
43.0;M;1503.0;6698.0
37.0;M;1548.0;6698.0
40.0;M;1552.0;6699.0
40.0;M;1599.0;6699.0
21.0;M;1477.0;6699.0
28.0;K;1547.0;6699.0
55.0;M;1574.0;6699.0
31.0;M;1499.0;6699.0
46.0;M;1635.0;6699.0
38.0;K;1471.0;6700.0
33.0;M;1542.0;6700.0
19.0;M;1608.0;6701.0
46.0;M;1460.0;6701.0
39.0;M;1494.0;6701.0
25.0;M;1717.0;6701.0
35.0;K;1583.0;6702.0
51.0;M;1501.0;6703.0
49.0;M;1427.0;6703.0
44.0;M;1592.0;6704.0
44.0;K;1572.0;6704.0
40.0;K;1487.0;6704.0
47.0;M;1534.0;6705.0
49.0;K;1503.0;6705.0
34.0;M;1563.0;6705.0
37.0;M;1564.0;6705.0
24.0;M;1557.0;6705.0
32.0;K;1559.0;6705.0
33.0;M;1522.0;6705.0
39.0;M;1570.0;6705.0
32.0;M;1478.0;6706.0
32.0;M;1580.0;6706.0
30.0;M;1636.0;6707.0
41.0;K;1589.0;6708.0
43.0;M;1558.0;6708.0
65.0;M;1639.0;6708.0
24.0;M;1516.0;6709.0
26.0;M;1417.0;6709.0
46.0;M;1549.0;6709.0
42.0;M;1546.0;6709.0
29.0;M;1586.0;6709.0
56.0;M;1556.0;6709.0
31.0;M;1462.0;6710.0
60.0;M;1542.0;6711.0
39.0;M;1568.0;6711.0
51.0;M;1506.0;6711.0
40.0;M;1466.0;6712.0
28.0;M;1577.0;6712.0
34.0;M;1694.0;6713.0
26.0;M;1584.0;6713.0
41.0;K;1550.0;6714.0
40.0;M;1540.0;6714.0
49.0;M;1536.0;6714.0
51.0;M;1480.0;6714.0
48.0;M;1564.0;6715.0
39.0;M;1572.0;6715.0
35.0;M;1650.0;6715.0
28.0;M;1710.0;6715.0
28.0;M;1569.0;6715.0
61.0;M;1526.0;6716.0
26.0;M;1536.0;6716.0
34.0;M;1584.0;6717.0
38.0;M;1595.0;6717.0
30.0;M;1611.0;6717.0
44.0;M;1607.0;6717.0
26.0;M;1585.0;6718.0
43.0;M;1497.0;6718.0
28.0;M;1655.0;6718.0
28.0;M;1531.0;6718.0
27.0;M;1790.0;6718.0
50.0;M;1577.0;6719.0
44.0;M;1656.0;6720.0
36.0;M;1533.0;6720.0
30.0;M;1493.0;6720.0
27.0;M;1478.0;6720.0
47.0;M;1474.0;6720.0
;K;1650.0;6720.0
46.0;K;1524.0;6721.0
25.0;K;1535.0;6722.0
;M;1705.0;6722.0
35.0;M;1587.0;6722.0
46.0;M;1576.0;6723.0
42.0;M;1532.0;6723.0
29.0;K;1528.0;6723.0
63.0;M;1529.0;6724.0
53.0;M;1584.0;6724.0
32.0;M;1625.0;6724.0
49.0;M;1576.0;6724.0
37.0;M;1561.0;6725.0
49.0;M;1586.0;6726.0
23.0;M;1573.0;6726.0
54.0;M;1588.0;6727.0
34.0;M;1666.0;6727.0
30.0;M;1568.0;6728.0
43.0;M;1622.0;6728.0
36.0;M;1588.0;6728.0
41.0;K;1688.0;6728.0
66.0;M;1581.0;6728.0
28.0;M;1627.0;6728.0
36.0;M;1551.0;6729.0
39.0;M;1548.0;6729.0
36.0;M;1492.0;6729.0
25.0;M;1549.0;6729.0
22.0;M;1583.0;6729.0
44.0;M;1591.0;6729.0
36.0;K;1598.0;6729.0
29.0;M;1533.0;6730.0
48.0;M;1685.0;6730.0
28.0;M;1549.0;6730.0
33.0;M;1480.0;6730.0
33.0;M;1480.0;6731.0
30.0;M;1516.0;6731.0
32.0;M;1487.0;6731.0
47.0;K;1569.0;6731.0
37.0;M;1604.0;6731.0
40.0;M;1501.0;6731.0
43.0;M;1576.0;6732.0
41.0;K;1562.0;6733.0
37.0;M;1641.0;6733.0
29.0;M;1589.0;6733.0
30.0;M;1545.0;6734.0
30.0;K;1585.0;6735.0
29.0;M;1515.0;6735.0
49.0;K;1639.0;6735.0
57.0;M;1597.0;6735.0
45.0;M;1570.0;6737.0
40.0;M;1539.0;6737.0
40.0;M;1400.0;6737.0
39.0;M;1543.0;6737.0
43.0;K;1570.0;6738.0
19.0;M;1650.0;6738.0
34.0;M;1411.0;6738.0
32.0;M;1644.0;6739.0
42.0;M;1551.0;6739.0
56.0;M;1511.0;6739.0
18.0;M;1633.0;6740.0
43.0;M;1548.0;6740.0
28.0;M;1595.0;6740.0
52.0;M;1623.0;6740.0
36.0;M;1729.0;6740.0
48.0;M;1536.0;6741.0
38.0;M;1644.0;6741.0
42.0;M;1622.0;6743.0
33.0;K;1626.0;6743.0
39.0;M;1659.0;6743.0
41.0;M;1422.0;6743.0
48.0;M;1492.0;6744.0
31.0;M;1655.0;6744.0
33.0;M;1562.0;6744.0
34.0;M;1579.0;6744.0
43.0;M;1621.0;6745.0
45.0;M;1546.0;6745.0
49.0;M;1595.0;6745.0
29.0;M;1550.0;6746.0
44.0;M;1706.0;6746.0
37.0;M;1641.0;6746.0
40.0;M;1628.0;6747.0
58.0;M;1679.0;6747.0
27.0;M;1523.0;6747.0
53.0;M;1594.0;6747.0
26.0;K;1527.0;6748.0
39.0;K;1547.0;6748.0
38.0;M;1537.0;6749.0
18.0;M;1253.0;6749.0
34.0;M;1563.0;6749.0
39.0;M;1443.0;6750.0
57.0;M;1672.0;6750.0
45.0;K;1576.0;6750.0
42.0;M;1506.0;6751.0
42.0;K;1634.0;6751.0
45.0;M;1557.0;6751.0
61.0;M;1451.0;6752.0
43.0;K;1602.0;6752.0
;K;1708.0;6752.0
44.0;M;1515.0;6752.0
48.0;M;1528.0;6753.0
45.0;M;1559.0;6753.0
;M;1555.0;6754.0
53.0;M;1581.0;6755.0
56.0;M;1536.0;6755.0
36.0;K;1603.0;6756.0
33.0;M;1411.0;6756.0
40.0;M;1377.0;6756.0
27.0;M;1575.0;6757.0
39.0;M;1483.0;6757.0
37.0;K;1527.0;6757.0
44.0;M;1517.0;6759.0
39.0;M;1558.0;6759.0
26.0;M;1518.0;6760.0
38.0;M;1671.0;6760.0
47.0;M;1648.0;6760.0
38.0;M;1623.0;6761.0
45.0;M;1619.0;6761.0
31.0;M;1589.0;6761.0
38.0;M;1630.0;6762.0
40.0;M;1599.0;6762.0
32.0;K;1583.0;6762.0
26.0;M;1507.0;6762.0
39.0;M;1549.0;6763.0
39.0;M;1646.0;6763.0
44.0;M;1514.0;6763.0
